,Country Name,Country Code,Indicator Name,Indicator Code,year,value
339,Italy,ITA,Progression to secondary school (%),SE.SEC.PROG.ZS,1967,
340,Italy,ITA,Rural population (% of total population),SP.RUR.TOTL.ZS,1967,37.178000000000004
341,United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1967,
342,United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1967,2058.781882
343,United Kingdom,GBR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1967,
344,United Kingdom,GBR,Land area (sq. km),AG.LND.TOTL.K2,1967,241930.0
345,United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1967,72.12439024
346,United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,1967,0.53854377
347,United Kingdom,GBR,Population in largest city,EN.URB.LCTY,1967,7722850.0
348,United Kingdom,GBR,"Population, total",SP.POP.TOTL,1967,54943600.0
349,United Kingdom,GBR,"Primary education, duration (years)",SE.PRM.DURS,1967,
350,United Kingdom,GBR,Progression to secondary school (%),SE.SEC.PROG.ZS,1967,
351,United Kingdom,GBR,Rural population (% of total population),SP.RUR.TOTL.ZS,1967,22.459
352,France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
353,France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1968,2536.0850649999998
354,France,FRA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1968,17377269223.0
355,France,FRA,Land area (sq. km),AG.LND.TOTL.K2,1968,547566.0156
356,France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1968,71.3097561
357,France,FRA,Population growth (annual %),SP.POP.GROW,1968,0.7841313259999999
358,France,FRA,Population in largest city,EN.URB.LCTY,1968,8065180.0
359,France,FRA,"Population, total",SP.POP.TOTL,1968,51175508.0
360,France,FRA,"Primary education, duration (years)",SE.PRM.DURS,1968,
361,France,FRA,Progression to secondary school (%),SE.SEC.PROG.ZS,1968,
362,France,FRA,Rural population (% of total population),SP.RUR.TOTL.ZS,1968,29.761999999999997
363,Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
364,Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,1968,
365,Germany,DEU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1968,
366,Germany,DEU,Land area (sq. km),AG.LND.TOTL.K2,1968,349130.0
367,Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1968,70.46509756
368,Germany,DEU,Population growth (annual %),SP.POP.GROW,1968,0.444717326
369,Germany,DEU,Population in largest city,EN.URB.LCTY,1968,3217257.0
370,Germany,DEU,"Population, total",SP.POP.TOTL,1968,77294314.0
371,Germany,DEU,"Primary education, duration (years)",SE.PRM.DURS,1968,
372,Germany,DEU,Progression to secondary school (%),SE.SEC.PROG.ZS,1968,
373,Germany,DEU,Rural population (% of total population),SP.RUR.TOTL.ZS,1968,27.853
374,Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
375,Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,1968,1651.939377
376,Italy,ITA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1968,
377,Italy,ITA,Land area (sq. km),AG.LND.TOTL.K2,1968,294110.0
378,Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1968,70.78
379,Italy,ITA,Population growth (annual %),SP.POP.GROW,1968,0.6317372529999999
380,Italy,ITA,Population in largest city,EN.URB.LCTY,1968,2987956.0
381,Italy,ITA,"Population, total",SP.POP.TOTL,1968,53235750.0
382,Italy,ITA,"Primary education, duration (years)",SE.PRM.DURS,1968,
383,Italy,ITA,Progression to secondary school (%),SE.SEC.PROG.ZS,1968,
384,Italy,ITA,Rural population (% of total population),SP.RUR.TOTL.ZS,1968,36.691
385,United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
386,United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1968,1951.7585960000001
387,United Kingdom,GBR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1968,
388,United Kingdom,GBR,Land area (sq. km),AG.LND.TOTL.K2,1968,241930.0
389,United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1968,71.72439024
390,United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,1968,0.48676828
391,United Kingdom,GBR,Population in largest city,EN.URB.LCTY,1968,7650937.0
392,United Kingdom,GBR,"Population, total",SP.POP.TOTL,1968,55211700.0
393,United Kingdom,GBR,"Primary education, duration (years)",SE.PRM.DURS,1968,
394,United Kingdom,GBR,Progression to secondary school (%),SE.SEC.PROG.ZS,1968,
395,United Kingdom,GBR,Rural population (% of total population),SP.RUR.TOTL.ZS,1968,22.6
396,France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
397,France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1969,2752.0949539999997
398,France,FRA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1969,20853686819.0
399,France,FRA,Land area (sq. km),AG.LND.TOTL.K2,1969,547566.0156
400,France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1969,71.45853659
401,France,FRA,Population growth (annual %),SP.POP.GROW,1969,0.752072822
402,France,FRA,Population in largest city,EN.URB.LCTY,1969,8136287.0
403,France,FRA,"Population, total",SP.POP.TOTL,1969,51561836.0
404,France,FRA,"Primary education, duration (years)",SE.PRM.DURS,1969,
405,France,FRA,Progression to secondary school (%),SE.SEC.PROG.ZS,1969,
406,France,FRA,Rural population (% of total population),SP.RUR.TOTL.ZS,1969,29.351999999999997
407,Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
408,Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,1969,
409,Germany,DEU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1969,
410,Germany,DEU,Land area (sq. km),AG.LND.TOTL.K2,1969,349130.0
411,Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1969,70.55068293
412,Germany,DEU,Population growth (annual %),SP.POP.GROW,1969,0.792983738
413,Germany,DEU,Population in largest city,EN.URB.LCTY,1969,3212283.0
414,Germany,DEU,"Population, total",SP.POP.TOTL,1969,77909682.0
415,Germany,DEU,"Primary education, duration (years)",SE.PRM.DURS,1969,
416,Germany,DEU,Progression to secondary school (%),SE.SEC.PROG.ZS,1969,
417,Germany,DEU,Rural population (% of total population),SP.RUR.TOTL.ZS,1969,27.789
418,Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
419,Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,1969,1813.388126
420,Italy,ITA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1969,
421,Italy,ITA,Land area (sq. km),AG.LND.TOTL.K2,1969,294110.0
422,Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1969,70.81195122
423,Italy,ITA,Population growth (annual %),SP.POP.GROW,1969,0.566058509
424,Italy,ITA,Population in largest city,EN.URB.LCTY,1969,3060460.0
425,Italy,ITA,"Population, total",SP.POP.TOTL,1969,53537950.0
426,Italy,ITA,"Primary education, duration (years)",SE.PRM.DURS,1969,
427,Italy,ITA,Progression to secondary school (%),SE.SEC.PROG.ZS,1969,
428,Italy,ITA,Rural population (% of total population),SP.RUR.TOTL.ZS,1969,36.208
429,United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
430,United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1969,2100.6678690000003
431,United Kingdom,GBR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1969,
432,United Kingdom,GBR,Land area (sq. km),AG.LND.TOTL.K2,1969,241930.0
433,United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1969,71.72195122
434,United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,1969,0.415803269
435,United Kingdom,GBR,Population in largest city,EN.URB.LCTY,1969,7579890.0
436,United Kingdom,GBR,"Population, total",SP.POP.TOTL,1969,55441750.0
437,United Kingdom,GBR,"Primary education, duration (years)",SE.PRM.DURS,1969,
438,United Kingdom,GBR,Progression to secondary school (%),SE.SEC.PROG.ZS,1969,
439,United Kingdom,GBR,Rural population (% of total population),SP.RUR.TOTL.ZS,1969,22.741
440,France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1970,
441,France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1970,2857.252176
442,France,FRA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1970,22918389040.0
443,France,FRA,Land area (sq. km),AG.LND.TOTL.K2,1970,547566.0156
444,France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1970,71.65853659
445,France,FRA,Population growth (annual %),SP.POP.GROW,1970,0.764887093
446,France,FRA,Population in largest city,EN.URB.LCTY,1970,8208121.0
447,France,FRA,"Population, total",SP.POP.TOTL,1970,51957738.0
448,France,FRA,"Primary education, duration (years)",SE.PRM.DURS,1970,5.0
449,France,FRA,Progression to secondary school (%),SE.SEC.PROG.ZS,1970,
450,France,FRA,Rural population (% of total population),SP.RUR.TOTL.ZS,1970,28.945
451,Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1970,
452,Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,1970,2761.166836
453,Germany,DEU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1970,35790765297.0
454,Germany,DEU,Land area (sq. km),AG.LND.TOTL.K2,1970,349130.0
455,Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1970,70.63978049
456,Germany,DEU,Population growth (annual %),SP.POP.GROW,1970,0.332661393
457,Germany,DEU,Population in largest city,EN.URB.LCTY,1970,3206311.0
458,Germany,DEU,"Population, total",SP.POP.TOTL,1970,78169289.0
459,Germany,DEU,"Primary education, duration (years)",SE.PRM.DURS,1970,4.0
460,Germany,DEU,Progression to secondary school (%),SE.SEC.PROG.ZS,1970,
461,Germany,DEU,Rural population (% of total population),SP.RUR.TOTL.ZS,1970,27.726
462,Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1970,
463,Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,1970,2106.863953
464,Italy,ITA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1970,16935940520.0
465,Italy,ITA,Land area (sq. km),AG.LND.TOTL.K2,1970,294110.0
466,Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1970,71.55878049
467,Italy,ITA,Population growth (annual %),SP.POP.GROW,1970,0.528877032
468,Italy,ITA,Population in largest city,EN.URB.LCTY,1970,3134828.0
469,Italy,ITA,"Population, total",SP.POP.TOTL,1970,53821850.0
470,Italy,ITA,"Primary education, duration (years)",SE.PRM.DURS,1970,5.0
471,Italy,ITA,Progression to secondary school (%),SE.SEC.PROG.ZS,1970,
472,Italy,ITA,Rural population (% of total population),SP.RUR.TOTL.ZS,1970,35.728
473,United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1970,
474,United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1970,2347.5443179999997
475,United Kingdom,GBR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1970,27409685145.0
476,United Kingdom,GBR,Land area (sq. km),AG.LND.TOTL.K2,1970,241930.0
477,United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1970,71.97317073
478,United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,1970,0.39872245799999995
479,United Kingdom,GBR,Population in largest city,EN.URB.LCTY,1970,7509405.0
480,United Kingdom,GBR,"Population, total",SP.POP.TOTL,1970,55663250.0
481,United Kingdom,GBR,"Primary education, duration (years)",SE.PRM.DURS,1970,6.0
482,United Kingdom,GBR,Progression to secondary school (%),SE.SEC.PROG.ZS,1970,
483,United Kingdom,GBR,Rural population (% of total population),SP.RUR.TOTL.ZS,1970,22.883000000000003
484,France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1971,
485,France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1971,3169.0349920000003
486,France,FRA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1971,25770095892.0
487,France,FRA,Land area (sq. km),AG.LND.TOTL.K2,1971,547566.0156
488,France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1971,71.90731707
489,France,FRA,Population growth (annual %),SP.POP.GROW,1971,0.792887595
490,France,FRA,Population in largest city,EN.URB.LCTY,1971,8280588.0
491,France,FRA,"Population, total",SP.POP.TOTL,1971,52371342.0
492,France,FRA,"Primary education, duration (years)",SE.PRM.DURS,1971,5.0
493,France,FRA,Progression to secondary school (%),SE.SEC.PROG.ZS,1971,
494,France,FRA,Rural population (% of total population),SP.RUR.TOTL.ZS,1971,28.541
495,Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1971,
496,Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,1971,3192.133618
497,Germany,DEU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1971,40706506385.0
498,Germany,DEU,Land area (sq. km),AG.LND.TOTL.K2,1971,349130.0
499,Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1971,70.74287805
500,Germany,DEU,Population growth (annual %),SP.POP.GROW,1971,0.18347531399999997
501,Germany,DEU,Population in largest city,EN.URB.LCTY,1971,3190964.0
502,Germany,DEU,"Population, total",SP.POP.TOTL,1971,78312842.0
503,Germany,DEU,"Primary education, duration (years)",SE.PRM.DURS,1971,4.0
504,Germany,DEU,Progression to secondary school (%),SE.SEC.PROG.ZS,1971,
505,Germany,DEU,Rural population (% of total population),SP.RUR.TOTL.ZS,1971,27.668000000000003
506,Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1971,
507,Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,1971,2305.609774
508,Italy,ITA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1971,18471502497.0
509,Italy,ITA,Land area (sq. km),AG.LND.TOTL.K2,1971,294110.0
510,Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1971,71.80682927
511,Italy,ITA,Population growth (annual %),SP.POP.GROW,1971,0.466452872
512,Italy,ITA,Population in largest city,EN.URB.LCTY,1971,3211003.0
513,Italy,ITA,"Population, total",SP.POP.TOTL,1971,54073490.0
514,Italy,ITA,"Primary education, duration (years)",SE.PRM.DURS,1971,5.0
515,Italy,ITA,Progression to secondary school (%),SE.SEC.PROG.ZS,1971,94.29668000000001
516,Italy,ITA,Rural population (% of total population),SP.RUR.TOTL.ZS,1971,35.25
517,United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1971,
518,United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1971,2649.801514
519,United Kingdom,GBR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1971,30419803358.0
520,United Kingdom,GBR,Land area (sq. km),AG.LND.TOTL.K2,1971,241930.0
521,United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1971,72.27317073
522,United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,1971,0.417666617
523,United Kingdom,GBR,Population in largest city,EN.URB.LCTY,1971,7437643.0
524,United Kingdom,GBR,"Population, total",SP.POP.TOTL,1971,55896223.0
525,United Kingdom,GBR,"Primary education, duration (years)",SE.PRM.DURS,1971,6.0
526,United Kingdom,GBR,Progression to secondary school (%),SE.SEC.PROG.ZS,1971,
527,United Kingdom,GBR,Rural population (% of total population),SP.RUR.TOTL.ZS,1971,22.97
528,France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1972,
529,France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1972,3854.5567840000003
530,France,FRA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1972,32248374512.0
531,France,FRA,Land area (sq. km),AG.LND.TOTL.K2,1972,547566.0156
532,France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1972,72.10731707
533,France,FRA,Population growth (annual %),SP.POP.GROW,1972,0.802168682
534,France,FRA,Population in largest city,EN.URB.LCTY,1972,8353797.0
535,France,FRA,"Population, total",SP.POP.TOTL,1972,52793138.0
536,France,FRA,"Primary education, duration (years)",SE.PRM.DURS,1972,5.0
537,France,FRA,Progression to secondary school (%),SE.SEC.PROG.ZS,1972,
538,France,FRA,Rural population (% of total population),SP.RUR.TOTL.ZS,1972,28.14
539,Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1972,
540,Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,1972,3809.9814469999997
541,Germany,DEU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1972,48506788444.0
542,Germany,DEU,Land area (sq. km),AG.LND.TOTL.K2,1972,349130.0
543,Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1972,70.867
544,Germany,DEU,Population growth (annual %),SP.POP.GROW,1972,0.478481046
545,Germany,DEU,Population in largest city,EN.URB.LCTY,1972,3175669.0
546,Germany,DEU,"Population, total",SP.POP.TOTL,1972,78688452.0
547,Germany,DEU,"Primary education, duration (years)",SE.PRM.DURS,1972,4.0
548,Germany,DEU,Progression to secondary school (%),SE.SEC.PROG.ZS,1972,
549,Germany,DEU,Rural population (% of total population),SP.RUR.TOTL.ZS,1972,27.611
550,Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1972,
551,Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,1972,2671.137308
552,Italy,ITA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1972,22528787517.0
553,Italy,ITA,Land area (sq. km),AG.LND.TOTL.K2,1972,294110.0
554,Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1972,72.07536585
555,Italy,ITA,Population growth (annual %),SP.POP.GROW,1972,0.567712499
556,Italy,ITA,Population in largest city,EN.URB.LCTY,1972,3247377.0
557,Italy,ITA,"Population, total",SP.POP.TOTL,1972,54381345.0
558,Italy,ITA,"Primary education, duration (years)",SE.PRM.DURS,1972,5.0
559,Italy,ITA,Progression to secondary school (%),SE.SEC.PROG.ZS,1972,95.95765
560,Italy,ITA,Rural population (% of total population),SP.RUR.TOTL.ZS,1972,34.961
561,United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1972,
562,United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1972,3030.432514
563,United Kingdom,GBR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1972,35251671079.0
564,United Kingdom,GBR,Land area (sq. km),AG.LND.TOTL.K2,1972,241930.0
565,United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1972,72.12439024
566,United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,1972,0.339057516
567,United Kingdom,GBR,Population in largest city,EN.URB.LCTY,1972,7357951.0
568,United Kingdom,GBR,"Population, total",SP.POP.TOTL,1972,56086065.0
569,United Kingdom,GBR,"Primary education, duration (years)",SE.PRM.DURS,1972,6.0
570,United Kingdom,GBR,Progression to secondary school (%),SE.SEC.PROG.ZS,1972,
571,United Kingdom,GBR,Rural population (% of total population),SP.RUR.TOTL.ZS,1972,22.805
572,France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1973,
573,France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1973,4969.763911999999
574,France,FRA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1973,44639068945.0
575,France,FRA,Land area (sq. km),AG.LND.TOTL.K2,1973,547566.0156
576,France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1973,72.35609756
577,France,FRA,Population growth (annual %),SP.POP.GROW,1973,0.782254158
578,France,FRA,Population in largest city,EN.URB.LCTY,1973,8427449.0
579,France,FRA,"Population, total",SP.POP.TOTL,1973,53207734.0
580,France,FRA,"Primary education, duration (years)",SE.PRM.DURS,1973,5.0
581,France,FRA,Progression to secondary school (%),SE.SEC.PROG.ZS,1973,
582,France,FRA,Rural population (% of total population),SP.RUR.TOTL.ZS,1973,27.744
583,Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1973,
584,Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,1973,5046.755107
585,Germany,DEU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1973,65125982071.0
586,Germany,DEU,Land area (sq. km),AG.LND.TOTL.K2,1973,349130.0
587,Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1973,71.01668293
588,Germany,DEU,Population growth (annual %),SP.POP.GROW,1973,0.314942451
589,Germany,DEU,Population in largest city,EN.URB.LCTY,1973,3160490.0
590,Germany,DEU,"Population, total",SP.POP.TOTL,1973,78936666.0
591,Germany,DEU,"Primary education, duration (years)",SE.PRM.DURS,1973,4.0
592,Germany,DEU,Progression to secondary school (%),SE.SEC.PROG.ZS,1973,
593,Germany,DEU,Rural population (% of total population),SP.RUR.TOTL.ZS,1973,27.554000000000002
594,Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1973,
595,Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,1973,3205.2520649999997
596,Italy,ITA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1973,31517002989.0
597,Italy,ITA,Land area (sq. km),AG.LND.TOTL.K2,1973,294110.0
598,Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1973,72.02634146
599,Italy,ITA,Population growth (annual %),SP.POP.GROW,1973,0.678187648
600,Italy,ITA,Population in largest city,EN.URB.LCTY,1973,3264905.0
601,Italy,ITA,"Population, total",SP.POP.TOTL,1973,54751406.0
602,Italy,ITA,"Primary education, duration (years)",SE.PRM.DURS,1973,5.0
603,Italy,ITA,Progression to secondary school (%),SE.SEC.PROG.ZS,1973,96.74479000000001
604,Italy,ITA,Rural population (% of total population),SP.RUR.TOTL.ZS,1973,34.759
605,United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1973,
606,United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1973,3426.276221
607,United Kingdom,GBR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1973,47697384860.0
608,United Kingdom,GBR,Land area (sq. km),AG.LND.TOTL.K2,1973,241930.0
609,United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1973,72.32439024
610,United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,1973,0.19319818600000002
611,United Kingdom,GBR,Population in largest city,EN.URB.LCTY,1973,7279328.0
612,United Kingdom,GBR,"Population, total",SP.POP.TOTL,1973,56194527.0
613,United Kingdom,GBR,"Primary education, duration (years)",SE.PRM.DURS,1973,6.0
614,United Kingdom,GBR,Progression to secondary school (%),SE.SEC.PROG.ZS,1973,
615,United Kingdom,GBR,Rural population (% of total population),SP.RUR.TOTL.ZS,1973,22.642
616,France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1974,
617,France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1974,5328.241747
618,France,FRA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1974,62037643208.0
619,France,FRA,Land area (sq. km),AG.LND.TOTL.K2,1974,547566.0156
620,France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1974,72.60487805
621,France,FRA,Population growth (annual %),SP.POP.GROW,1974,0.7200389140000001
622,France,FRA,Population in largest city,EN.URB.LCTY,1974,8501853.0
623,France,FRA,"Population, total",SP.POP.TOTL,1974,53592233.0
624,France,FRA,"Primary education, duration (years)",SE.PRM.DURS,1974,5.0
625,France,FRA,Progression to secondary school (%),SE.SEC.PROG.ZS,1974,
626,France,FRA,Rural population (% of total population),SP.RUR.TOTL.ZS,1974,27.35
627,Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1974,
628,Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,1974,5639.077618
629,Germany,DEU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1974,83342709243.0
630,Germany,DEU,Land area (sq. km),AG.LND.TOTL.K2,1974,349130.0
631,Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1974,71.19541463
632,Germany,DEU,Population growth (annual %),SP.POP.GROW,1974,0.038969223
633,Germany,DEU,Population in largest city,EN.URB.LCTY,1974,3145362.0
634,Germany,DEU,"Population, total",SP.POP.TOTL,1974,78967433.0
635,Germany,DEU,"Primary education, duration (years)",SE.PRM.DURS,1974,4.0
636,Germany,DEU,Progression to secondary school (%),SE.SEC.PROG.ZS,1974,
637,Germany,DEU,Rural population (% of total population),SP.RUR.TOTL.ZS,1974,27.497
638,Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1974,
639,Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,1974,3621.1458390000003
640,Italy,ITA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1974,44460726704.0
641,Italy,ITA,Land area (sq. km),AG.LND.TOTL.K2,1974,294110.0
642,Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1974,72.73439024
643,Italy,ITA,Population growth (annual %),SP.POP.GROW,1974,0.654388936
644,Italy,ITA,Population in largest city,EN.URB.LCTY,1974,3282552.0
645,Italy,ITA,"Population, total",SP.POP.TOTL,1974,55110868.0
646,Italy,ITA,"Primary education, duration (years)",SE.PRM.DURS,1974,5.0
647,Italy,ITA,Progression to secondary school (%),SE.SEC.PROG.ZS,1974,97.19646
648,Italy,ITA,Rural population (% of total population),SP.RUR.TOTL.ZS,1974,34.558
649,United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1974,
650,United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1974,3665.8627979999997
651,United Kingdom,GBR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1974,65241244039.0
652,United Kingdom,GBR,Land area (sq. km),AG.LND.TOTL.K2,1974,241930.0
653,United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1974,72.52439024
654,United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,1974,0.06305921
655,United Kingdom,GBR,Population in largest city,EN.URB.LCTY,1974,7201439.0
656,United Kingdom,GBR,"Population, total",SP.POP.TOTL,1974,56229974.0
657,United Kingdom,GBR,"Primary education, duration (years)",SE.PRM.DURS,1974,6.0
658,United Kingdom,GBR,Progression to secondary school (%),SE.SEC.PROG.ZS,1974,
659,United Kingdom,GBR,Rural population (% of total population),SP.RUR.TOTL.ZS,1974,22.479
660,France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1975,
661,France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1975,6690.57827
662,France,FRA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1975,64439345265.0
663,France,FRA,Land area (sq. km),AG.LND.TOTL.K2,1975,547566.0156
664,France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1975,72.85365854
665,France,FRA,Population growth (annual %),SP.POP.GROW,1975,0.630853231
666,France,FRA,Population in largest city,EN.URB.LCTY,1975,8557844.0
667,France,FRA,"Population, total",SP.POP.TOTL,1975,53931390.0
668,France,FRA,"Primary education, duration (years)",SE.PRM.DURS,1975,5.0
669,France,FRA,Progression to secondary school (%),SE.SEC.PROG.ZS,1975,
670,France,FRA,Rural population (% of total population),SP.RUR.TOTL.ZS,1975,27.074
